name,id,address,date,kWh,public_url,installationDate,uid
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/10 08:00:00 AM,0.275,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-10 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 08:00:00 PM,0.474,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 20:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/10 09:00:00 AM,1.04,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-10 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/10 10:00:00 AM,1.96,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-10 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/10 11:00:00 AM,1.752,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-10 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/10 12:00:00 PM,2.381,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-10 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/10 01:00:00 PM,4.16,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-10 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/10 02:00:00 PM,11.634,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-10 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/10 03:00:00 PM,9.453,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-10 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/10 04:00:00 PM,9.027,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-10 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/10 05:00:00 PM,2.436,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-10 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/10 06:00:00 PM,0.743,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-10 18:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/10 07:00:00 PM,1.826,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-10 19:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/10 08:00:00 PM,0.473,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-10 20:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/10 09:00:00 PM,0.052,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-10 21:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 06:00:00 AM,0.294,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 06:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 07:00:00 AM,1.371,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 07:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 08:00:00 AM,3.154,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 09:00:00 AM,3.671,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 10:00:00 AM,6.245,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 11:00:00 AM,4.582,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 12:00:00 PM,5.791,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 01:00:00 PM,10.708,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 02:00:00 PM,8.52,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 03:00:00 PM,13.317,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 04:00:00 PM,12.144,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 05:00:00 PM,9.748,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 06:00:00 PM,6.49,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 18:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 07:00:00 PM,2.917,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 19:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/06/11 09:00:00 PM,0.033,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-06-11 21:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/27 01:00:00 PM,0.419,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-27 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/27 02:00:00 PM,0.397,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-27 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/27 03:00:00 PM,0.211,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-27 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/27 04:00:00 PM,0.072,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-27 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/27 05:00:00 PM,0.103,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-27 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/28 07:00:00 AM,0.039,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-28 07:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/28 08:00:00 AM,0.308,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-28 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 06:00:00 AM,0.384,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 06:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 07:00:00 AM,1.38,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 07:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 08:00:00 AM,2.486,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 09:00:00 AM,3.474,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 10:00:00 AM,4.625,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 11:00:00 AM,4.286,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 12:00:00 PM,4.939,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 01:00:00 PM,6.984,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 02:00:00 PM,9.968,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 03:00:00 PM,9.88,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 04:00:00 PM,3.178,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 05:00:00 PM,4.877,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 06:00:00 PM,4.849,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 18:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 07:00:00 PM,3.393,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 19:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 08:00:00 PM,0.756,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 20:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/03 09:00:00 PM,0.166,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-03 21:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/28 09:00:00 AM,1.022,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-28 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/28 10:00:00 AM,1.571,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-28 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/28 11:00:00 AM,2.086,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-28 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/28 12:00:00 PM,3.282,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-28 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/28 01:00:00 PM,2.632,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-28 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/28 02:00:00 PM,3.621,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-28 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/28 03:00:00 PM,0.965,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-28 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/28 04:00:00 PM,1.291,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-28 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/02/28 05:00:00 PM,0.257,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-02-28 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/01 08:00:00 AM,0.077,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-01 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/10/24 04:00:00 PM,0.247,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-10-24 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/01 10:00:00 AM,0.654,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-01 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/01 11:00:00 AM,0.359,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-01 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/01 12:00:00 PM,0.305,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-01 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/01 01:00:00 PM,0.498,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-01 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/01 02:00:00 PM,0.475,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-01 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/02/17 09:00:00 AM,0.002,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-02-17 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/01 03:00:00 PM,0.297,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-01 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/01 04:00:00 PM,0.167,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-01 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/01 05:00:00 PM,0.02,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-01 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/02 08:00:00 AM,0.056,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-02 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/02 09:00:00 AM,0.292,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-02 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/02 10:00:00 AM,0.562,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-02 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/02 11:00:00 AM,0.836,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-02 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/02 02:00:00 PM,0.731,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-02 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/02 05:00:00 PM,0.064,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-02 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/03 08:00:00 AM,0.186,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-03 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/03 09:00:00 AM,0.496,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-03 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/03 10:00:00 AM,0.602,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-03 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/01/12 09:00:00 AM,0.002,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-01-12 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/01/12 10:00:00 AM,0.127,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-01-12 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/01/12 11:00:00 AM,0.336,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-01-12 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/01/12 12:00:00 PM,0.275,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-01-12 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/01/12 01:00:00 PM,0.123,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-01-12 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/01/12 02:00:00 PM,0.04,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-01-12 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/10/24 08:00:00 AM,0.111,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-10-24 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/10/24 09:00:00 AM,0.914,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-10-24 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/10/24 10:00:00 AM,2.806,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-10-24 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/10/24 11:00:00 AM,4.256,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-10-24 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/10/24 12:00:00 PM,3.708,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-10-24 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/10/24 01:00:00 PM,1.505,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-10-24 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/10/24 02:00:00 PM,1.686,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-10-24 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/10/24 03:00:00 PM,0.619,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-10-24 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/10/24 05:00:00 PM,0.171,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-10-24 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/10/24 06:00:00 PM,0.063,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-10-24 18:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/03 11:00:00 AM,1.061,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-03 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/03 12:00:00 PM,1.461,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-03 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/03 01:00:00 PM,0.903,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-03 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/03 02:00:00 PM,0.697,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-03 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/03 03:00:00 PM,0.459,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-03 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/03 04:00:00 PM,0.834,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-03 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2019/03/03 05:00:00 PM,0.424,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062019-03-03 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/09/27 08:00:00 AM,0.083,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-09-27 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/09/27 09:00:00 AM,0.592,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-09-27 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/08 08:00:00 AM,2.948,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-08 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/08 09:00:00 AM,6.631,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-08 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/08 10:00:00 AM,10.353,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-08 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/08 11:00:00 AM,12.391,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-08 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/09/27 10:00:00 AM,1.311,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-09-27 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/08 12:00:00 PM,14.683,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-08 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/08 01:00:00 PM,15.139,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-08 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/08 02:00:00 PM,14.774,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-08 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/08 03:00:00 PM,13.641,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-08 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/08 04:00:00 PM,11.855,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-08 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/08 05:00:00 PM,9.346,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-08 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/08 06:00:00 PM,5.762,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-08 18:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/08 07:00:00 PM,2.853,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-08 19:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/08 08:00:00 PM,0.533,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-08 20:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/07/08 09:00:00 PM,0.045,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-07-08 21:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/09/27 11:00:00 AM,2.054,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-09-27 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2018/09/27 12:00:00 PM,2.307,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=Fire%20HQ,2016/11/07,3141062018-09-27 12:00:00
